	label	area	largest_area	number_of_components	height	width
2914	Fat Hen	6324.5	2809.0	3	200	200
2915	Fat Hen	1476.5	990.5	24	200	200
2916	Fat Hen	8351.0	8351.0	2	200	200
2917	Fat Hen	8936.5	3742.0	8	200	200
2918	Fat Hen	3319.5	2107.5	2	200	200
2919	Fat Hen	5501.0	3732.5	2	200	200
2920	Fat Hen	5853.0	3810.5	2	200	200
2921	Fat Hen	6128.0	2518.0	3	200	200
2922	Fat Hen	5116.0	2945.5	2	200	200
2923	Fat Hen	12639.5	6391.0	6	200	200
2924	Fat Hen	5390.5	2956.0	2	200	200
2925	Fat Hen	4729.0	2724.5	2	200	200
2926	Fat Hen	9021.5	4484.5	4	200	200
2927	Fat Hen	2926.5	1719.0	2	200	200
2928	Fat Hen	10989.5	6981.5	3	200	200
2929	Fat Hen	4330.0	4330.0	1	200	200
2930	Fat Hen	4207.5	4207.5	1	200	200
2931	Fat Hen	5204.5	3223.5	2	200	200
2932	Fat Hen	3547.0	1832.5	2	200	200
2933	Fat Hen	11989.0	7394.0	2	200	200
2934	Fat Hen	5392.0	3068.5	2	200	200
2935	Fat Hen	4153.5	2149.0	5	200	200
2936	Fat Hen	3484.5	1893.5	2	200	200
2937	Fat Hen	5701.5	2134.0	6	200	200
2938	Fat Hen	3504.0	2169.0	2	200	200
2939	Fat Hen	3704.5	2163.5	2	200	200
2940	Fat Hen	7547.5	2764.5	4	200	200
2941	Fat Hen	14155.5	6575.0	4	200	200
2942	Fat Hen	2519.0	2519.0	1	200	200
2943	Fat Hen	11455.5	4795.0	3	200	200
2944	Fat Hen	3723.0	2374.0	9	200	200
2945	Fat Hen	4422.5	2559.0	2	200	200
2946	Fat Hen	3140.0	1736.0	5	200	200
2947	Fat Hen	4087.5	4087.5	1	200	200
2948	Fat Hen	6918.5	3719.5	3	200	200
2949	Fat Hen	5492.5	3168.5	3	200	200
2950	Fat Hen	3421.0	1764.0	2	200	200
2951	Fat Hen	6361.0	3456.0	4	200	200
2952	Fat Hen	3191.0	1710.0	2	200	200
2953	Fat Hen	3624.5	2067.0	2	200	200
2954	Fat Hen	4702.0	2638.5	2	200	200
2955	Fat Hen	11914.0	7496.0	3	200	200
2956	Fat Hen	4507.0	2053.5	4	200	200
2957	Fat Hen	4965.0	2727.0	2	200	200
2958	Fat Hen	3576.0	1870.0	2	200	200
2959	Fat Hen	4692.0	2911.0	2	200	200
2960	Fat Hen	5553.5	3402.5	2	200	200
2961	Fat Hen	4330.5	2401.0	2	200	200
2962	Fat Hen	3707.5	2100.5	2	200	200
2963	Fat Hen	3975.0	2091.0	2	200	200
2964	Fat Hen	2622.0	1358.5	2	200	200
2965	Fat Hen	7174.0	2819.5	4	200	200
2966	Fat Hen	5147.0	2954.5	2	200	200
2967	Fat Hen	10719.5	9885.5	2	200	200
2968	Fat Hen	4050.5	2407.0	2	200	200
2969	Fat Hen	3843.0	2470.5	2	200	200
2970	Fat Hen	19496.0	18662.0	14	200	200
2971	Fat Hen	6596.0	3569.0	2	200	200
2972	Fat Hen	3614.0	2060.5	2	200	200
2973	Fat Hen	3119.0	1617.5	2	200	200
2974	Fat Hen	2418.0	1274.5	2	200	200
2975	Fat Hen	4844.5	2538.0	2	200	200
2976	Fat Hen	2603.0	1414.0	2	200	200
2977	Fat Hen	11113.5	11113.5	2	200	200
2978	Fat Hen	4959.0	2787.5	2	200	200
2979	Fat Hen	3216.0	1850.0	2	200	200
2980	Fat Hen	3744.0	2035.5	2	200	200
2981	Fat Hen	4077.0	2152.0	2	200	200
2982	Fat Hen	3109.5	1659.5	2	200	200
2983	Fat Hen	5014.0	2765.0	2	200	200
2984	Fat Hen	3065.0	1573.0	2	200	200
2985	Fat Hen	3499.5	2287.0	3	200	200
2986	Fat Hen	2859.0	1444.5	2	200	200
2987	Fat Hen	8804.5	3449.5	5	200	200
2988	Fat Hen	3970.5	2291.5	2	200	200
2989	Fat Hen	11719.5	5850.5	5	200	200
2990	Fat Hen	10544.0	4349.0	4	200	200
2991	Fat Hen	3632.5	1856.0	2	200	200
2992	Fat Hen	7498.0	3582.0	4	200	200
2993	Fat Hen	12194.0	7092.5	7	200	200
2994	Fat Hen	7019.0	6634.0	2	200	200
2995	Fat Hen	10146.0	6699.0	2	200	200
2996	Fat Hen	3301.0	2194.0	2	200	200
2997	Fat Hen	4131.5	2121.0	2	200	200
2998	Fat Hen	3269.0	2017.0	2	200	200
2999	Fat Hen	6350.5	3230.5	2	200	200
3000	Fat Hen	4833.5	2723.0	2	200	200
3001	Fat Hen	8961.5	7506.5	3	200	200
3002	Fat Hen	3780.5	1940.0	2	200	200
3003	Fat Hen	10379.5	8164.5	3	200	200
3004	Fat Hen	3896.5	2278.5	2	200	200
3005	Fat Hen	6797.5	3938.0	3	200	200
3006	Fat Hen	8414.0	4985.5	4	200	200
3007	Fat Hen	5645.0	3176.5	2	200	200
3008	Fat Hen	3673.5	1959.0	2	200	200
3009	Fat Hen	3456.5	1768.0	2	200	200
3010	Fat Hen	2575.0	1350.0	14	200	200
3011	Fat Hen	4090.0	1970.5	3	200	200
3012	Fat Hen	3583.5	2097.5	9	200	200
3013	Fat Hen	9864.0	5910.5	6	200	200
3014	Fat Hen	7112.5	3263.0	3	200	200
3015	Fat Hen	3341.5	2101.5	2	200	200
3016	Fat Hen	4088.5	2153.5	3	200	200
3017	Fat Hen	4583.5	1477.0	4	200	200
3018	Fat Hen	8017.0	4008.0	3	200	200
3019	Fat Hen	7806.5	7248.0	3	200	200
3020	Fat Hen	14325.5	14325.5	1	200	200
3021	Fat Hen	13149.0	6405.5	3	200	200
3022	Fat Hen	5576.5	3762.0	2	200	200
3023	Fat Hen	4466.0	2266.5	3	200	200
3024	Fat Hen	3359.5	1809.0	2	200	200
3025	Fat Hen	10094.0	3700.0	4	200	200
3026	Fat Hen	3325.5	1750.5	2	200	200
3027	Fat Hen	8206.5	7741.5	5	200	200
3028	Fat Hen	4635.5	3489.5	2	200	200
3029	Fat Hen	7685.5	3923.0	6	200	200
3030	Fat Hen	5862.0	2950.5	2	200	200
3031	Fat Hen	5920.0	3446.5	3	200	200
3032	Fat Hen	4223.5	2309.5	2	200	200
3033	Fat Hen	6135.5	2458.5	4	200	200
3034	Fat Hen	3672.0	1918.0	2	200	200
3035	Fat Hen	4646.5	3023.5	5	200	200
3036	Fat Hen	4352.0	2474.5	2	200	200
3037	Fat Hen	9409.5	4178.0	3	200	200
3038	Fat Hen	9499.5	9499.5	1	200	200
3039	Fat Hen	8369.0	7691.5	4	200	200
3040	Fat Hen	7517.0	3429.0	3	200	200
3041	Fat Hen	8113.5	2571.5	5	200	200
3042	Fat Hen	10795.0	4603.5	3	200	200
3043	Fat Hen	2606.5	1539.0	2	200	200
3044	Fat Hen	3512.5	1786.0	2	200	200
3045	Fat Hen	7987.5	3617.0	5	200	200
3046	Fat Hen	10631.5	10631.5	11	200	200
3047	Fat Hen	11895.0	7775.5	3	200	200
3048	Fat Hen	4327.5	2218.0	2	200	200
3049	Fat Hen	6615.0	4235.5	2	200	200
3050	Fat Hen	4223.0	2333.0	2	200	200
3051	Fat Hen	5157.0	2735.0	2	200	200
3052	Fat Hen	2585.0	1461.0	8	200	200
3053	Fat Hen	3982.5	2496.5	2	200	200
3054	Fat Hen	1774.5	894.0	2	200	200
3055	Fat Hen	4660.5	2529.5	2	200	200
3056	Fat Hen	5934.0	3061.0	2	200	200
3057	Fat Hen	7583.0	6068.0	5	200	200
3058	Fat Hen	11945.0	5218.5	6	200	200
3059	Fat Hen	3659.5	2051.0	2	200	200
3060	Fat Hen	4357.0	2187.0	3	200	200
3061	Fat Hen	11232.5	7707.0	2	200	200
3062	Fat Hen	3387.5	1774.0	2	200	200
3063	Fat Hen	6015.0	2449.0	5	200	200
3064	Fat Hen	11281.0	5780.5	13	200	200
3065	Fat Hen	9342.5	9342.5	1	200	200
3066	Fat Hen	3271.5	1766.5	3	200	200
3067	Fat Hen	10615.0	4921.0	6	200	200
3068	Fat Hen	7624.0	7624.0	1	200	200
3069	Fat Hen	3623.5	2086.5	2	200	200
3070	Fat Hen	4649.5	2915.0	2	200	200
3071	Fat Hen	5507.5	2809.0	3	200	200
3072	Fat Hen	8730.0	3037.0	5	200	200
3073	Fat Hen	5719.0	3095.0	2	200	200
3074	Fat Hen	3623.5	1818.5	2	200	200
3075	Fat Hen	11396.0	5849.5	3	200	200
3076	Fat Hen	14326.5	8268.0	11	200	200
3077	Fat Hen	6327.0	3296.5	4	200	200
3078	Fat Hen	10203.5	10203.5	1	200	200
3079	Fat Hen	4012.0	2430.5	2	200	200
3080	Fat Hen	6305.0	3530.5	3	200	200
3081	Fat Hen	3390.5	1983.0	2	200	200
3082	Fat Hen	3319.5	2002.5	2	200	200
3083	Fat Hen	3953.0	2069.0	2	200	200
3084	Fat Hen	9939.0	9939.0	1	200	200
3085	Fat Hen	4128.5	2333.5	2	200	200
3086	Fat Hen	9118.5	9118.5	1	200	200
3087	Fat Hen	5260.5	2713.0	5	200	200
3088	Fat Hen	8682.5	5534.0	3	200	200
3089	Fat Hen	9441.5	5883.5	2	200	200
3090	Fat Hen	6266.0	3600.5	2	200	200
3091	Fat Hen	7438.5	6581.0	2	200	200
3092	Fat Hen	4503.0	2389.5	2	200	200
3093	Fat Hen	4974.0	1514.5	5	200	200
3094	Fat Hen	3381.5	1762.5	2	200	200
3095	Fat Hen	3746.0	2143.5	3	200	200
3096	Fat Hen	3421.5	1819.0	2	200	200
3097	Fat Hen	9640.0	9053.0	5	200	200
3098	Fat Hen	9495.0	4381.0	5	200	200
3099	Fat Hen	4934.0	2719.0	2	200	200
3100	Fat Hen	3652.5	1318.0	3	200	200
3101	Fat Hen	4090.0	2904.5	2	200	200
3102	Fat Hen	9007.0	5817.5	2	200	200
3103	Fat Hen	3159.0	1839.0	2	200	200
3104	Fat Hen	7341.0	7341.0	2	200	200
3105	Fat Hen	10292.0	10292.0	2	200	200
3106	Fat Hen	8784.0	4675.0	4	200	200
3107	Fat Hen	10682.0	7764.5	2	200	200
3108	Fat Hen	2747.0	1515.0	2	200	200
3109	Fat Hen	11298.5	4705.0	6	200	200
3110	Fat Hen	2782.0	2782.0	7	200	200
3111	Fat Hen	6021.5	3077.0	3	200	200
3112	Fat Hen	7224.5	6685.5	2	200	200
3113	Fat Hen	5778.0	2018.0	4	200	200
3114	Fat Hen	3816.0	2005.5	2	200	200
3115	Fat Hen	3725.0	1956.5	2	200	200
3116	Fat Hen	13090.0	13090.0	1	200	200
3117	Fat Hen	3999.0	2047.5	3	200	200
3118	Fat Hen	3010.5	1566.5	2	200	200
3119	Fat Hen	5280.0	1944.5	5	200	200
3120	Fat Hen	4216.5	4216.5	1	200	200
3121	Fat Hen	2483.0	1564.0	5	200	200
3122	Fat Hen	14124.5	8513.0	2	200	200
3123	Fat Hen	7703.0	7703.0	1	200	200
3124	Fat Hen	4226.5	2123.5	2	200	200
3125	Fat Hen	6942.5	2736.5	4	200	200
3126	Fat Hen	6954.5	3650.5	3	200	200
3127	Fat Hen	3714.0	1980.0	2	200	200
3128	Fat Hen	6664.5	3408.0	5	200	200
3129	Fat Hen	3847.5	2050.5	2	200	200
3130	Fat Hen	10540.0	9561.0	3	200	200
3131	Fat Hen	13731.5	11676.5	4	200	200
3132	Fat Hen	4984.0	2053.0	5	200	200
3133	Fat Hen	5837.5	3227.5	2	200	200
3134	Fat Hen	6574.5	3357.5	4	200	200
3135	Fat Hen	3875.5	2017.0	2	200	200
3136	Fat Hen	4822.5	2717.0	4	200	200
3137	Fat Hen	4795.5	3329.0	2	200	200
3138	Fat Hen	10375.0	5217.0	4	200	200
3139	Fat Hen	4657.5	1694.5	4	200	200
3140	Fat Hen	4407.5	2365.5	2	200	200
3141	Fat Hen	4412.0	2859.0	3	200	200
3142	Fat Hen	3728.0	1718.0	13	200	200
3143	Fat Hen	4724.5	2491.0	2	200	200
3144	Fat Hen	7596.0	5555.5	3	200	200
3145	Fat Hen	2861.5	1584.5	2	200	200
3146	Fat Hen	5625.5	3333.0	2	200	200
3147	Fat Hen	8864.0	4306.0	5	200	200
3148	Fat Hen	5301.5	2860.5	2	200	200
3149	Fat Hen	2797.0	1600.0	2	200	200
3150	Fat Hen	4430.0	2645.0	2	200	200
3151	Fat Hen	4184.0	2175.5	2	200	200
3152	Fat Hen	4873.0	3672.5	2	200	200
3153	Fat Hen	2835.0	1423.0	2	200	200
3154	Fat Hen	6684.0	6684.0	1	200	200
3155	Fat Hen	3312.0	1778.0	2	200	200
3156	Fat Hen	9150.5	4751.0	2	200	200
3157	Fat Hen	2927.5	1627.0	2	200	200
3158	Fat Hen	10283.5	4806.5	3	200	200
3159	Common wheat	6619.5	6619.5	1	200	200
3160	Common wheat	3982.0	3982.0	2	200	200
3161	Common wheat	940.0	940.0	3	200	200
3162	Common wheat	5350.5	5350.5	3	200	200
3163	Common wheat	1386.5	1386.5	4	200	200
3164	Common wheat	4186.0	4186.0	2	200	200
3165	Common wheat	0.0	0.0	0	200	200
3166	Common wheat	3891.5	3891.5	1	200	200
3167	Common wheat	0.0	211.5	11	200	200
3168	Common wheat	4496.5	4496.5	2	200	200
3169	Common wheat	467.5	467.5	6	200	200
3170	Common wheat	2314.5	2314.5	6	200	200
3171	Common wheat	10461.0	10461.0	1	200	200
3172	Common wheat	286.0	286.0	14	200	200
3173	Common wheat	1538.5	942.5	2	200	200
3174	Common wheat	681.5	681.5	6	200	200
3175	Common wheat	321.0	321.0	5	200	200
3176	Common wheat	4005.5	3320.5	7	200	200
3177	Common wheat	302.5	302.5	6	200	200
3178	Common wheat	1490.0	1490.0	14	200	200
3179	Common wheat	1578.5	1087.5	5	200	200
3180	Common wheat	0.0	225.0	11	200	200
3181	Common wheat	304.5	304.5	13	200	200
3182	Common wheat	2853.5	1895.0	6	200	200
3183	Common wheat	7593.0	7593.0	1	200	200
3184	Common wheat	692.5	692.5	7	200	200
3185	Common wheat	4750.0	4750.0	1	200	200
3186	Common wheat	411.0	411.0	15	200	200
3187	Common wheat	785.0	785.0	15	200	200
3188	Common wheat	2354.5	2354.5	13	200	200
3189	Common wheat	484.0	484.0	5	200	200
3190	Common wheat	1468.0	1026.0	11	200	200
3191	Common wheat	1312.5	752.5	20	200	200
3192	Common wheat	887.0	887.0	11	200	200
3193	Common wheat	424.5	424.5	9	200	200
3194	Common wheat	1153.0	1153.0	9	200	200
3195	Common wheat	365.5	365.5	10	200	200
3196	Common wheat	8302.5	8302.5	1	200	200
3197	Common wheat	444.0	444.0	11	200	200
3198	Common wheat	883.0	883.0	4	200	200
3199	Common wheat	386.0	386.0	5	200	200
3200	Common wheat	0.0	185.5	12	200	200
3201	Common wheat	672.5	672.5	17	200	200
3202	Common wheat	253.5	253.5	12	200	200
3203	Common wheat	451.5	451.5	4	200	200
3204	Common wheat	2244.5	1639.0	13	200	200
3205	Common wheat	977.5	721.0	22	200	200
3206	Common wheat	1392.0	977.5	9	200	200
3207	Common wheat	1004.0	1004.0	4	200	200
3208	Common wheat	5622.0	5622.0	1	200	200
3209	Common wheat	2165.0	1265.0	6	200	200
3210	Common wheat	712.0	712.0	9	200	200
3211	Common wheat	3935.5	3935.5	1	200	200
3212	Common wheat	359.0	359.0	8	200	200
3213	Common wheat	0.0	81.5	3	200	200
3214	Common wheat	6225.5	5669.0	2	200	200
3215	Common wheat	0.0	182.5	5	200	200
3216	Common wheat	6601.5	6601.5	3	200	200
3217	Common wheat	910.5	910.5	3	200	200
3218	Common wheat	0.0	136.0	9	200	200
3219	Common wheat	0.0	241.5	9	200	200
3220	Common wheat	8634.5	8634.5	1	200	200
3221	Common wheat	6109.0	6109.0	1	200	200
3222	Common wheat	430.5	430.5	10	200	200
3223	Common wheat	459.0	459.0	6	200	200
3224	Common wheat	731.5	731.5	11	200	200
3225	Common wheat	0.0	172.0	11	200	200
3226	Common wheat	4093.0	4093.0	1	200	200
3227	Common wheat	566.5	566.5	6	200	200
3228	Common wheat	5229.5	5229.5	2	200	200
3229	Common wheat	5449.0	5449.0	2	200	200
3230	Common wheat	703.5	444.0	8	200	200
3231	Common wheat	436.0	436.0	12	200	200
3232	Common wheat	1078.0	1078.0	16	200	200
3233	Common wheat	2117.0	2117.0	11	200	200
3234	Common wheat	530.5	530.5	8	200	200
3235	Common wheat	2240.0	2240.0	4	200	200
3236	Common wheat	0.0	119.5	3	200	200
3237	Common wheat	4768.5	4214.0	7	200	200
3238	Common wheat	1060.5	672.5	6	200	200
3239	Common wheat	5758.5	5758.5	2	200	200
3240	Common wheat	6394.5	6394.5	1	200	200
3241	Common wheat	6262.0	6262.0	1	200	200
3242	Common wheat	824.0	449.0	13	200	200
3243	Common wheat	292.0	292.0	6	200	200
3244	Common wheat	1008.5	1008.5	13	200	200
3245	Common wheat	4249.0	4249.0	1	200	200
3246	Common wheat	847.5	470.0	12	200	200
3247	Common wheat	1221.0	1221.0	8	200	200
3248	Common wheat	4769.0	4769.0	1	200	200
3249	Common wheat	0.0	78.5	9	200	200
3250	Common wheat	1211.0	1211.0	9	200	200
3251	Common wheat	6520.5	6520.5	2	200	200
3252	Common wheat	0.0	181.5	17	200	200
3253	Common wheat	2014.5	1218.5	18	200	200
3254	Common wheat	4409.5	4409.5	1	200	200
3255	Common wheat	1066.0	692.0	8	200	200
3256	Common wheat	1555.0	774.0	15	200	200
3257	Common wheat	7352.5	7352.5	1	200	200
3258	Common wheat	424.0	424.0	14	200	200
3259	Common wheat	778.0	451.5	4	200	200
3260	Common wheat	7481.0	7481.0	2	200	200
3261	Common wheat	4122.5	3687.0	5	200	200
3262	Common wheat	5652.5	5652.5	3	200	200
3263	Common wheat	0.0	185.5	12	200	200
3264	Common wheat	4839.0	4839.0	1	200	200
3265	Common wheat	883.5	883.5	5	200	200
3266	Common wheat	4576.5	3973.0	11	200	200
3267	Common wheat	0.0	96.0	3	200	200
3268	Common wheat	5208.0	5208.0	1	200	200
3269	Common wheat	6047.5	6047.5	1	200	200
3270	Common wheat	4405.5	4405.5	1	200	200
3271	Common wheat	4958.5	4958.5	1	200	200
3272	Common wheat	0.0	241.5	14	200	200
3273	Common wheat	492.5	492.5	10	200	200
3274	Common wheat	3616.0	3616.0	1	200	200
3275	Common wheat	1047.5	1047.5	14	200	200
3276	Common wheat	1433.5	933.5	7	200	200
3277	Common wheat	2910.0	1416.0	7	200	200
3278	Common wheat	3336.5	3336.5	1	200	200
3279	Common wheat	824.5	824.5	10	200	200
3280	Common wheat	814.5	814.5	2	200	200
3281	Common wheat	578.5	578.5	12	200	200
3282	Common wheat	569.0	569.0	4	200	200
3283	Common wheat	1092.0	700.5	6	200	200
3284	Common wheat	3586.0	2267.0	2	200	200
3285	Common wheat	1435.0	1435.0	5	200	200
3286	Common wheat	384.0	384.0	2	200	200
3287	Common wheat	5944.5	5944.5	1	200	200
3288	Common wheat	591.0	591.0	5	200	200
3289	Common wheat	1670.5	1355.0	7	200	200
3290	Common wheat	716.0	716.0	3	200	200
3291	Common wheat	294.0	294.0	7	200	200
3292	Common wheat	5645.0	5645.0	2	200	200
3293	Common wheat	312.5	312.5	13	200	200
3294	Common wheat	1098.5	1098.5	3	200	200
3295	Common wheat	484.0	484.0	8	200	200
3296	Common wheat	0.0	185.5	12	200	200
3297	Common wheat	0.0	114.0	8	200	200
3298	Common wheat	6950.0	6950.0	1	200	200
3299	Common wheat	6615.0	6615.0	4	200	200
3300	Common wheat	6330.5	6330.5	1	200	200
3301	Common wheat	1193.5	1193.5	6	200	200
3302	Common wheat	3296.0	3296.0	1	200	200
3303	Common wheat	5626.5	5626.5	1	200	200
3304	Common wheat	5359.0	4292.0	9	200	200
3305	Common wheat	882.0	548.5	5	200	200
3306	Common wheat	649.0	649.0	16	200	200
3307	Common wheat	2876.5	2552.5	8	200	200
3308	Common wheat	2885.0	2885.0	1	200	200
3309	Common wheat	5577.0	5577.0	2	200	200
3310	Common wheat	357.0	357.0	2	200	200
3311	Common wheat	6601.5	4433.5	13	200	200
3312	Common wheat	263.5	263.5	9	200	200
3313	Common wheat	6472.0	6472.0	8	200	200
3314	Common wheat	1441.5	1441.5	8	200	200
3315	Common wheat	379.0	379.0	6	200	200
3316	Common wheat	1183.5	1183.5	9	200	200
3317	Common wheat	4949.0	4949.0	1	200	200
3318	Common wheat	294.0	294.0	4	200	200
3319	Common wheat	940.5	498.0	7	200	200
3320	Common wheat	704.0	704.0	10	200	200
3321	Common wheat	1393.5	1393.5	15	200	200
3322	Common wheat	5387.5	4837.0	3	200	200
3323	Common wheat	0.0	223.0	10	200	200
3324	Common wheat	0.0	136.0	12	200	200
3325	Common wheat	283.5	283.5	9	200	200
3326	Common wheat	5765.5	5765.5	1	200	200
3327	Common wheat	4939.5	4939.5	3	200	200
3328	Common wheat	0.0	60.5	6	200	200
3329	Common wheat	575.0	575.0	8	200	200
3330	Common wheat	963.5	595.0	10	200	200
3331	Common wheat	6303.0	6303.0	1	200	200
3332	Common wheat	0.0	106.5	10	200	200
3333	Common wheat	0.0	84.5	5	200	200
3334	Common wheat	5203.0	5203.0	1	200	200
3335	Common wheat	6440.0	6440.0	1	200	200
3336	Common wheat	689.0	689.0	8	200	200
3337	Common wheat	348.0	348.0	18	200	200
3338	Common wheat	1075.5	566.5	10	200	200
3339	Common wheat	698.5	698.5	4	200	200
3340	Common wheat	515.0	515.0	6	200	200
3341	Common wheat	1257.5	979.0	9	200	200
3342	Common wheat	564.0	284.5	16	200	200
3343	Common wheat	0.0	193.0	8	200	200
3344	Common wheat	3764.5	2442.0	4	200	200
3345	Common wheat	302.5	302.5	4	200	200
3346	Common wheat	5928.0	5928.0	1	200	200
3347	Common wheat	5020.0	5020.0	1	200	200
3348	Common wheat	0.0	140.0	3	200	200
3349	Common wheat	436.5	436.5	16	200	200
3350	Common wheat	1146.0	1146.0	5	200	200
3351	Common wheat	0.0	94.0	3	200	200
3352	Common wheat	825.5	420.0	10	200	200
3353	Common wheat	4099.5	4099.5	1	200	200
3354	Common wheat	254.5	254.5	9	200	200
3355	Common wheat	5888.0	5888.0	1	200	200
3356	Common wheat	5625.0	5625.0	1	200	200
3357	Common wheat	4227.0	4227.0	3	200	200
3358	Common wheat	708.0	452.5	4	200	200
3359	Common wheat	1399.0	870.0	6	200	200
3360	Common wheat	780.5	780.5	2	200	200
3361	Common wheat	1964.5	1164.0	11	200	200
3362	Common wheat	0.0	200.0	5	200	200
3363	Common wheat	4290.5	4290.5	1	200	200
3364	Common wheat	260.5	260.5	8	200	200
3365	Common wheat	574.5	324.0	4	200	200
3366	Common wheat	8918.5	8918.5	2	200	200
3367	Common wheat	619.5	619.5	2	200	200
3368	Common wheat	0.0	32.0	9	200	200
3369	Common wheat	5391.5	3100.5	5	200	200
3370	Common wheat	6019.5	6019.5	1	200	200
3371	Common wheat	557.0	557.0	1	200	200
3372	Common wheat	6549.5	6549.5	2	200	200
3373	Common wheat	2438.0	2438.0	2	200	200
3374	Common wheat	399.0	399.0	12	200	200
3375	Common wheat	6994.5	6994.5	1	200	200
3376	Common wheat	7367.5	7367.5	1	200	200
3377	Common wheat	733.0	733.0	16	200	200
3378	Common wheat	0.0	127.5	11	200	200
3379	Common wheat	4236.5	4236.5	1	200	200
3380	Black-grass	2536.5	2536.5	2	200	200
3381	Black-grass	305.0	305.0	6	200	200
3382	Black-grass	4621.5	4621.5	3	200	200
3383	Black-grass	4875.5	4875.5	14	200	200
3384	Black-grass	1910.5	1620.0	8	200	200
3385	Black-grass	7788.5	7788.5	5	200	200
3386	Black-grass	379.0	379.0	4	200	200
3387	Black-grass	4976.5	3837.5	6	200	200
3388	Black-grass	3417.0	3417.0	2	200	200
3389	Black-grass	592.0	592.0	3	200	200
3390	Black-grass	1147.0	1147.0	4	200	200
3391	Black-grass	1897.5	1897.5	2	200	200
3392	Black-grass	1279.5	1279.5	4	200	200
3393	Black-grass	349.5	349.5	28	200	200
3394	Black-grass	537.0	537.0	10	200	200
3395	Black-grass	1471.0	1471.0	1	200	200
3396	Black-grass	425.0	425.0	3	200	200
3397	Black-grass	6301.0	5944.0	20	200	200
3398	Black-grass	906.5	906.5	3	200	200
3399	Black-grass	0.0	181.5	17	200	200
3400	Black-grass	666.0	666.0	4	200	200
3401	Black-grass	1659.0	1659.0	34	200	200
3402	Black-grass	5998.5	5998.5	31	200	200
3403	Black-grass	264.5	264.5	8	200	200
3404	Black-grass	1730.0	1730.0	9	200	200
3405	Black-grass	0.0	113.0	7	200	200
3406	Black-grass	1453.5	1453.5	4	200	200
3407	Black-grass	299.5	299.5	10	200	200
3408	Black-grass	732.5	407.0	10	200	200
3409	Black-grass	4983.5	4983.5	27	200	200
3410	Black-grass	13243.0	12913.5	16	200	200
3411	Black-grass	678.5	678.5	9	200	200
3412	Black-grass	2187.0	2187.0	1	200	200
3413	Black-grass	25541.5	25541.5	8	200	200
3414	Black-grass	784.0	784.0	4	200	200
3415	Black-grass	891.0	891.0	10	200	200
3416	Black-grass	1015.5	672.5	3	200	200
3417	Black-grass	1587.5	1587.5	7	200	200
3418	Black-grass	1084.0	1084.0	5	200	200
3419	Black-grass	1375.5	997.5	11	200	200
3420	Black-grass	351.5	351.5	7	200	200
3421	Black-grass	1552.0	1552.0	1	200	200
3422	Black-grass	279.5	279.5	5	200	200
3423	Black-grass	1239.5	1239.5	11	200	200
3424	Black-grass	423.0	423.0	1	200	200
3425	Black-grass	540.5	540.5	5	200	200
3426	Black-grass	904.0	904.0	3	200	200
3427	Black-grass	1844.0	1844.0	1	200	200
3428	Black-grass	8639.0	8104.0	2	200	200
3429	Black-grass	1843.0	1843.0	5	200	200
3430	Black-grass	2525.0	2525.0	1	200	200
3431	Black-grass	1804.0	1804.0	13	200	200
3432	Black-grass	875.5	875.5	3	200	200
3433	Black-grass	4249.5	2647.5	10	200	200
3434	Black-grass	912.5	912.5	2	200	200
3435	Black-grass	0.0	39.5	14	200	200
3436	Black-grass	314.0	314.0	31	200	200
3437	Black-grass	1734.0	1734.0	4	200	200
3438	Black-grass	1301.0	1301.0	6	200	200
3439	Black-grass	472.5	472.5	22	200	200
3440	Black-grass	548.0	548.0	9	200	200
3441	Black-grass	2068.5	2068.5	1	200	200
3442	Black-grass	391.5	391.5	20	200	200
3443	Black-grass	1181.5	906.0	9	200	200
3444	Black-grass	3388.5	3388.5	1	200	200
3445	Black-grass	1257.5	1257.5	6	200	200
3446	Black-grass	0.0	238.0	7	200	200
3447	Black-grass	1349.0	566.5	10	200	200
3448	Black-grass	545.5	545.5	3	200	200
3449	Black-grass	487.5	487.5	6	200	200
3450	Black-grass	1791.0	1791.0	1	200	200
3451	Black-grass	3694.5	3694.5	3	200	200
3452	Black-grass	332.5	332.5	5	200	200
3453	Black-grass	335.5	335.5	8	200	200
3454	Black-grass	6273.5	3875.5	5	200	200
3455	Black-grass	1523.5	1523.5	10	200	200
3456	Black-grass	0.0	197.0	4	200	200
3457	Black-grass	547.5	547.5	11	200	200
3458	Black-grass	1196.0	1196.0	1	200	200
3459	Black-grass	9175.5	9175.5	20	200	200
3460	Black-grass	1460.5	1460.5	29	200	200
3461	Black-grass	1069.5	1069.5	26	200	200
3462	Black-grass	2301.0	1261.0	6	200	200
3463	Black-grass	3306.5	3306.5	2	200	200
3464	Black-grass	1513.0	1122.0	2	200	200
3465	Black-grass	2757.5	2757.5	1	200	200
3466	Black-grass	1615.0	1615.0	1	200	200
3467	Black-grass	339.0	339.0	18	200	200
3468	Black-grass	882.5	882.5	4	200	200
3469	Black-grass	0.0	196.5	10	200	200
3470	Black-grass	8004.5	6947.0	9	200	200
3471	Black-grass	747.0	747.0	13	200	200
3472	Black-grass	484.0	484.0	19	200	200
3473	Black-grass	9863.5	9863.5	13	200	200
3474	Black-grass	1018.5	1018.5	8	200	200
